,word,label
45474,vabu,as
45475,bjp,ne
45476,sarkare,as
45477,khokoluke,as
45478,khohai,as
45479,koribo,as
45480,deputy,en
45481,commissioner,en
45482,jorhat,as
45483,on,en
45484,field,en
45485,visit,en
45486,to,en
45487,the,en
45488,nrc,ne
45489,seva,as
45490,kendras,en
45491,along,en
45492,with,en
45493,circle,en
45494,officer,en
45495,east,en
45496,circle,en
45497,and,en
45498,circle,en
45499,officer,en
45500,teok,as
45501,circle,en
45502,to,en
45503,review,en
45504,progress,en
45505,of,en
45506,the,en
45507,nrc,ne
45508,document,en
45509,segregation,en
45510,and,en
45511,allotment,en
45512,of,en
45513,codes,en
45514,through,en
45515,the,en
45516,docsmen,en
45517,software,en
45518,over,en
45519,the,en
45520,past,en
45521,two,en
45522,days,en
45523,bondha,as
45524,moi,as
45525,asu,as
45526,mur,as
45527,txt,en
45528,koriba,as
45529,xu,as
45530,fol,en
45531,paba,as
45532,use,en
45533,tata,as
45534,sky,en
45535,isko,as
45536,laga,as
45537,dala,as
45538,to,en
45539,life,en
45540,jingalala,as
45541,p,en
45542,the,en
45543,headlines,en
45544,today,en
45545,on,en
45546,nrc,ne
45547,http,en
45548,news,en
45549,google,en
45550,com,as
45551,news,en
45552,url,en
45553,sr,en
45554,sa,as
45555,t,as
45556,ct,en
45557,in,en
45558,f,as
45559,s,as
45560,t,as
45561,usg,en
45562,afqjcng,en
45563,hvbjbpmbc,en
45564,vqmbgyctzemadr,as
45565,g,as
45566,did,en
45567,f,as
45568,d,as
45569,e,as
45570,b,as
45571,f,en
45572,c,en
45573,sig,as
45574,liaq,as
45575,ni,as
45576,uz,en
45577,oc,as
45578,xuvw,en
45579,cid,en
45580,ei,as
45581,psqgv,en
45582,dvfiui,as
45583,aljsatyaq,as
45584,rt,as
45585,story,en
45586,vm,as
45587,standard,en
45588,url,en
45589,http,en
45590,a,en
45591,f,as
45592,fwww,en
45593,assamtribune,en
45594,com,as
45595,fscripts,en
45596,fdetailsnew,en
45597,asp,en
45598,fid,en
45599,daug,as
45600,fat,en
45601,response,en
45602,from,en
45603,other,en
45604,states,en
45605,poor,en
45606,hajela,ne
45607,u,en
45608,r,as
45609,welcome,en
45610,actually,en
45611,we,en
45612,shud,en
45613,thank,en
45614,u,en
45615,guys,en
45616,we,en
45617,get,en
45618,to,en
45619,know,en
45620,the,en
45621,so,en
45622,many,en
45623,things,en
45624,from,en
45625,this,en
45626,page,en
45627,actually,en
45628,i,en
45629,m,as
45630,a,en
45631,new,en
45632,member,en
45633,of,en
45634,this,en
45635,page,en
45636,but,en
45637,i,en
45638,must,en
45639,say,en
45640,i,en
45641,have,en
45642,become,en
45643,a,en
45644,fan,en
45645,of,en
45646,this,en
45647,page,en
45648,my,en
45649,day,en
45650,seems,en
45651,to,en
45652,be,en
45653,incomplete,en
45654,if,en
45655,i,en
45656,don,as
45657,t,as
45658,get,en
45659,to,en
45660,read,en
45661,at,en
45662,least,en
45663,one,en
45664,confession,en
45665,a,en
45666,day,en
45667,thanks,en
45668,a,en
45669,ton,as
45670,kio,as
45671,apunak,as
45672,bea,as
45673,kotha,as
45674,patise,as
45675,jen,as
45676,lagise,as
45677,ni,as
45678,mamohan,as
45679,singh,as
45680,tarun,as
45681,gogoi,as
45682,aru,as
45683,sonia,as
45684,gandhir,as
45685,dore,as
45686,kelenkari,as
45687,kotha,as
45688,pati,as
45689,thoka,as
45690,nai,as
45691,agote,as
45692,ji,as
45693,hol,as
45694,hol,as
45695,atia,as
45696,bjp,ne
45697,e,as
45698,bohu,as
45699,khinei,as
45700,val,as
45701,korise,as
45702,apunak,as
45703,val,as
45704,loga,as
45705,nai,as
45706,cmnt,en
45707,nkorileu,as
45708,axomr,as
45709,hajar,as
45710,jon,as
45711,byokti,as
45712,harba,as
45713,sir,en
45714,lgt,en
45715,ase,as
45716,apuni,as
45717,pappu,as
45718,lgt,as
45719,bohi,as
45720,chota,as
45721,bheem,as
45722,sai,as
45723,thakok,as
45724,day,en
45725,is,en
45726,nt,en
45727,enough,en
45728,respctng,en
45729,women,en
45730,n,en
45731,d,as
45732,thought,en
45733,of,en
45734,equal,en
45735,ri,as
45736,s,as
45737,should,en
45738,cme,en
45739,m,as
45740,withn,as
45741,rly,en
45742,den,as
45743,take,en
45744,my,en
45745,nidras,as
45746,atlst,en
45747,till,en
45748,my,en
45749,xam,as
45750,fnsh,en
45751,khilaya,as
45752,pilaya,as
45753,funny,en
45754,line,en
45755,of,en
45756,baba,as
45757,wala,as
45758,add,en
45759,v,as
45760,masum,as
45761,khan,as
45762,then,en
45763,go,en
45764,ahead,en
45765,mate,as
45766,what,en
45767,s,as
45768,stopping,en
45769,you,en
45770,seriously,en
45771,what,en
45772,is,en
45773,nakotteldihuithak,as
45774,gaat,as
45775,nai,as
45776,saal,as
45777,bakolu,as
45778,mod,as
45779,khai,as
45780,saari,as
45781,tekeli,as
45782,apuni,as
45783,val,as
45784,lakhya,as
45785,loi,as
45786,aguwai,as
45787,goise,as
45788,nisandeh,as
45789,kin,as
45790,bastab,as
45791,krar,as
45792,babe,as
45793,jate,as
45794,dirh,as
45795,hoi,as
45796,krikhak,as
45797,banuwak,as
45798,sanman,as
45799,prana,as
45800,m,as
45801,kriso,as
45802,tune,en
45803,in,en
45804,to,en
45805,channel,en
45806,tv,en
45807,at,en
45808,pm,en
45809,tonight,en
45810,to,en
45811,know,en
45812,more,en
45813,about,en
45814,nrc,ne
45815,updation,en
45816,talk,en
45817,show,en
45818,to,en
45819,be,en
45820,addressed,en
45821,by,en
45822,state,en
45823,coordinator,en
45824,nrc,ne
45825,shri,as
45826,prateek,ne
45827,hajela,ne
45828,stay,en
45829,tuned,en
45830,channel,en
45831,tv,en
45832,sm,en
45833,nai,as
45834,dekun,as
45835,bro,as
45836,bolta,as
45837,ha,as
45838,n,as
45839,bhabi,as
45840,sa,as
45841,flirt,en
45842,marta,as
45843,ha,as
45844,i,en
45845,gt,en
45846,a,en
45847,bit,en
45848,jalus,as
45849,whn,en
45850,u,en
45851,tret,as
45852,grlz,en
45853,so,en
45854,wl,en
45855,dada,as
45856,apuni,as
45857,right,en
45858,koise,as
45859,eyt,as
45860,bahire,as
45861,belg,en
45862,ji,as
45863,korile,as
45864,o,as
45865,kamot,as
45866,nahibo,as
45867,joined,en
45868,all,en
45869,assam,ne
45870,students,en
45871,union,en
45872,aasu,as
45873,as,en
45874,the,en
45875,president,en
45876,i,en
45877,was,en
45878,aasu,as
45879,president,en
45880,for,en
45881,two,en
45882,consecutive,en
45883,terms,en
45884,between,en
45885,and,en
45886,after,en
45887,the,en
45888,turbulent,en
45889,years,en
45890,of,en
45891,anti,en
45892,foreigners,en
45893,movement,en
45894,i,en
45895,was,en
45896,the,en
45897,only,en
45898,aasu,as
45899,president,en
45900,to,en
45901,have,en
45902,helmed,en
45903,the,en
45904,organization,en
45905,twice,en
45906,sir,en
45907,pic,as
45908,clear,en
45909,aha,as
45910,nai,as
45911,so,en
45912,pohibo,as
45913,pra,as
45914,nai,as
45915,sarba,as
45916,da,as
45917,sai,as
45918,aasu,as
45919,apunak,as
45920,aaj,as
45921,tak,as
45922,channel,en
45923,t,as
45924,apuni,as
45925,bohut,as
45926,xundor,as
45927,koi,as
45928,kothaxini,as
45929,jonatak,as
45930,jonale,as
45931,full,en
45932,confidence,en
45933,t,as
45934,apunak,as
45935,dekha,as
45936,palu,as
45937,bhal,as
45938,lagil,as
45939,isse,as
45940,kehte,as
45941,hai,as
45942,no,en
45943,arrest,en
45944,no,en
45945,fir,as
45946,faisla,as
45947,on,en
45948,the,en
45949,spot,en
45950,bjp,ne
45951,sarkar,as
45952,kangresor,as
45953,haha,as
45954,kar,as
45955,sarvanand,ne
45956,sonowal,en
45957,jindabad,ne
45958,bjp,ne
45959,zindabad,ne
45960,bjp,ne
45961,sarkaye,as
45962,ayega,as
45963,most,en
45964,pathetic,en
45965,site,en
45966,can,en
45967,t,as
45968,take,en
45969,a,en
45970,small,en
45971,data,en
45972,load,en
45973,i,en
45974,thought,en
45975,etu,as
45976,frank,as
45977,castle,en
45978,r,as
45979,post,en
45980,hobo,as
45981,p,en
45982,bohut,as
45983,hahi,as
45984,uthil,as
45985,congts,en
45986,dont,en
45987,worry,en
45988,u,en
45989,have,en
45990,a,en
45991,right,en
45992,to,en
45993,demand,en
45994,from,en
45995,that,en
45996,company,en
45997,who,en
45998,had,en
45999,copy,en
46000,see,en
46001,the,en
46002,rules,en
46003,and,en
46004,regulation,en
46005,of,en
46006,software,en
46007,and,en
46008,hardware,en
46009,recently,en
46010,apple,en
46011,company,en
46012,was,en
46013,charge,en
46014,fine,en
46015,for,en
46016,copying,en
46017,gr,en
46018,bhaskar,as
46019,da,as
46020,v,as
46021,khi,as
46022,hockey,en
46023,playerr,en
46024,naam,as
46025,keitaau,as
46026,nokole,as
46027,d,as
46028,and,en
46029,mr,en
46030,axom,as
46031,heri,as
46032,nohoi,as
46033,aami,as
46034,gomei,as
46035,puwa,as
46036,naasilu,as
46037,russiar,as
46038,je,as
46039,cricket,en
46040,team,en
46041,eta,as
46042,aase,as
46043,eyake,as
46044,koi,as
46045,eta,as
46046,protibaad,as
46047,kora,as
46048,jaau,as
46049,russiat,as
46050,ne,as
46051,ki,as
46052,make,en
46053,some,en
46054,possibility,en
46055,for,en
46056,hockey,en
46057,and,en
46058,football,en
46059,preparing,en
46060,for,en
46061,exams,en
46062,d,as
46063,haha,as
46064,atma,as
46065,toke,as
46066,dhore,as
46067,lebe,as
46068,p,en
46069,these,en
46070,pictures,en
46071,clearly,en
46072,indicate,en
46073,the,en
46074,level,en
46075,of,en
46076,support,en
46077,for,en
46078,the,en
46079,people,en
46080,of,en
46081,assam,ne
46082,from,en
46083,the,en
46084,bjp,ne
46085,and,en
46086,its,en
46087,alliance,en
46088,partners,en
46089,across,en
46090,the,en
46091,country,en
46092,it,en
46093,signals,en
46094,towards,en
46095,pan,as
46096,india,as
46097,presence,en
46098,of,en
46099,assam,ne
46100,which,en
46101,was,en
46102,missing,en
46103,earlier,en
46104,reeb,as
46105,reeb,as
46106,mahanta,as
46107,offline,en
46108,diboloi,as
46109,holey,as
46110,guwahati,ne
46111,jabo,as
46112,lagibo,as
46113,bhai,as
46114,then,en
46115,why,en
46116,this,en
46117,drama,en
46118,of,en
46119,online,en
46120,submission,en
46121,koribo,as
46122,parim,as
46123,koi,as
46124,dilei,as
46125,hoy,as
46126,je,as
46127,online,en
46128,nohobo,as
46129,if,en
46130,you,en
46131,are,en
46132,offended,en
46133,then,en
46134,i,en
46135,cannot,en
46136,do,en
46137,anything,en
46138,i,en
46139,don,as
46140,t,as
46141,think,en
46142,i,en
46143,wrote,en
46144,anything,en
46145,offending,en
46146,i,en
46147,just,en
46148,wrote,en
46149,local,en
46150,software,en
46151,company,en
46152,i,en
46153,didn,en
46154,t,as
46155,say,en
46156,they,en
46157,are,en
46158,incapable,en
46159,nrc,ne
46160,manei,as
46161,hul,as
46162,bangladeshik,as
46163,deshi,as
46164,koroa,as
46165,ki,as
46166,dsa,as
46167,bey,as
46168,rofu,as
46169,v,as
46170,sarba,as
46171,da,as
46172,if,en
46173,you,en
46174,can,en
46175,read,en
46176,my,en
46177,comment,en
46178,pls,en
46179,take,en
46180,a,en
46181,note,en
46182,the,en
46183,corrupt,en
46184,acts,en
46185,of,en
46186,circle,en
46187,officer,en
46188,d,as
46189,bhuyan,as
46190,in,en
46191,chabua,as
46192,has,en
46193,become,en
46194,a,en
46195,headache,en
46196,to,en
46197,the,en
46198,people,en
46199,of,en
46200,entire,en
46201,region,en
46202,rs,en
46203,k,as
46204,for,en
46205,sale,en
46206,permission,en
46207,rs,en
46208,k,as
46209,for,en
46210,mutation,en
46211,as,en
46212,bribe,en
46213,pls,en
46214,confirm,en
46215,my,en
46216,words,en
46217,with,en
46218,any,en
46219,people,en
46220,in,en
46221,this,en
46222,region,en
46223,and,en
46224,take,en
46225,some,en
46226,strict,en
46227,action,en
46228,to,en
46229,start,en
46230,a,en
46231,new,en
46232,beginning,en
46233,against,en
46234,corruption,en
46235,happy,en
46236,diwali,ne
46237,sirji,as
46238,save,en
46239,tripura,ne
46240,from,en
46241,vamasurs,en
46242,so,en
46243,that,en
46244,we,en
46245,can,en
46246,celebrate,en
46247,next,en
46248,diwali,as
46249,more,en
46250,auspiciously,en
46251,ofcourse,en
46252,i,en
46253,want,en
46254,justice,en
46255,for,en
46256,nido,as
46257,because,en
46258,he,as
46259,was,en
46260,murdered,en
46261,but,en
46262,since,en
46263,this,en
46264,is,en
46265,a,en
46266,survey,en
46267,on,en
46268,racism,en
46269,i,en
46270,dont,en
46271,completely,en
46272,agree,en
46273,that,en
46274,the,en
46275,attack,en
46276,on,en
46277,nido,as
46278,was,en
46279,a,en
46280,racist,en
46281,attack,en
46282,parker,as
46283,aah,as
46284,bhai,as
46285,joldi,as
46286,k,as
46287,dear,en
46288,extended,en
46289,nrc,ne
46290,family,en
46291,as,en
46292,requested,en
46293,please,en
46294,find,en
46295,the,en
46296,high,en
46297,resolution,en
46298,images,en
46299,of,en
46300,the,en
46301,verification,en
46302,process,en
46303,advertisement,en
46304,for,en
46305,your,en
46306,kind,en
46307,information,en
46308,this,en
46309,is,en
46310,further,en
46311,to,en
46312,inform,en
46313,you,en
46314,that,en
46315,images,en
46316,over,en
46317,mb,en
46318,cannot,en
46319,be,en
46320,uploaded,en
46321,on,en
46322,fb,en
46323,the,en
46324,advertisement,en
46325,is,en
46326,published,en
46327,in,en
46328,all,en
46329,major,en
46330,english,en
46331,and,en
46332,vernacular,en
46333,dailies,en
46334,regards,en
46335,rupam,as
46336,lahkar,as
46337,no,en
46338,need,en
46339,to,en
46340,worry,en
46341,if,en
46342,we,en
46343,submit,en
46344,wrong,en
46345,information,en
46346,because,en
46347,when,en
46348,nrc,ne
46349,officials,en
46350,come,en
46351,to,en
46352,verify,en
46353,docs,en
46354,at,en
46355,that,en
46356,time,en
46357,we,en
46358,can,en
46359,correct,en
46360,the,en
46361,mistakes,en
46362,as,en
46363,per,en
46364,nrc,ne
46365,assam,ne
46366,notifications,en
46367,and,en
46368,mohidul,as
46369,islam,as
46370,you,en
46371,can,en
46372,submit,en
46373,the,en
46374,name,en
46375,of,en
46376,the,en
46377,new,en
46378,born,en
46379,with,en
46380,an,en
46381,another,en
46382,nrc,ne
46383,form,en
46384,or,as
46385,submit,en
46386,through,en
46387,online,en
46388,online,en
46389,submission,en
46390,is,en
46391,fast,en
46392,and,en
46393,easy,en
46394,are,en
46395,kio,as
46396,nu,as
46397,discuss,en
46398,kori,as
46399,aso,as
46400,tohot,as
46401,kopal,as
46402,jar,as
46403,jeneke,as
46404,teneke,as
46405,pabo,as
46406,chill,en
46407,not,en
46408,bfrnd,en
46409,name,en
46410,itz,en
46411,bonti,as
46412,which,en
46413,mean,en
46414,diya,as
46415,i,en
46416,am,en
46417,the,en
46418,actual,en
46419,owner,en
46420,of,en
46421,berkshire,en
46422,hathaway,as
46423,warren,as
46424,buffet,en
46425,actually,en
46426,just,en
46427,works,en
46428,for,en
46429,me,as
46430,obama,as
46431,is,en
46432,my,en
46433,brother,en
46434,from,en
46435,a,en
46436,different,en
46437,mother,en
46438,and,en
46439,i,en
46440,have,en
46441,a,en
46442,golden,en
46443,elephant,en
46444,at,en
46445,home,en
46446,and,en
46447,i,en
46448,am,en
46449,single,en
46450,hahahaha,as
46451,moron,as
46452,i,en
46453,dnt,en
46454,kw,as
46455,why,en
46456,all,en
46457,boyz,en
46458,hav,en
46459,d,as
46460,same,en
46461,prbm,en
46462,why,en
46463,cnt,en
46464,u,en
46465,ppl,en
46466,take,en
46467,out,en
46468,evn,en
46469,little,en
46470,tm,as
46471,for,en
46472,ur,en
46473,loved,en
46474,one,en
46475,no,en
46476,mattr,as
46477,hw,en
46478,bsy,en
46479,u,en
46480,r,as
46481,bt,en
46482,thnk,en
46483,fr,en
46484,d,as
46485,who,en
46486,is,en
46487,alws,en
46488,waiting,en
46489,fr,en
46490,u,en
46491,amar,as
46492,joypur,ne
46493,khon,as
46494,ketia,as
46495,sabo,as
46496,apunak,as
46497,ati,as
46498,hun,as
46499,kale,as
46500,adaroni,as
46501,janai,as
46502,su,as
46503,case,en
46504,korte,as
46505,dao,as
46506,tarar,as
46507,besi,as
46508,taka,as
46509,oigasa,as
46510,uraita,as
46511,chaitra,as
46512,sir,en
46513,aibur,as
46514,koi,as
46515,aku,as
46516,lab,en
46517,nai,as
46518,ata,as
46519,chakori,as
46520,diok,as
46521,tatia,as
46522,hay,en
46523,kom,as
46524,apuni,as
46525,kiba,as
46526,kam,as
46527,korisay,as
46528,imaan,as
46529,khong,as
46530,je,as
46531,v,as
46532,of,en
46533,the,en
46534,best,en
46535,netwrk,en
46536,provider,en
46537,ever,en
46538,in,en
46539,the,en
46540,best,en
46541,prise,as
46542,posible,en
46543,mon,as
46544,ase,as
46545,dawr,as
46546,ita,as
46547,thik,as
46548,karon,as
46549,tain,as
46550,aggei,as
46551,koisoin,as
46552,phasewise,en
46553,diba,as
46554,ar,as
46555,tki,as
46556,teacher,en
46557,lge,as
46558,itao,as
46559,koisooin,as
46560,so,en
46561,fistphase,en
46562,e,as
46563,diba,as
46564,koisoin,as
46565,so,en
46566,tan,as
46567,kothar,as
46568,milase,as
46569,but,en
46570,dimu,as
46571,dirm,as
46572,koria,as
46573,ektu,as
46574,latekorraa,as
46575,ita,as
46576,centralr,en
46577,dush,as
46578,na,as
46579,hbs,en
46580,er,as
46581,na,as
46582,amrar,as
46583,kopaler,as
46584,dush,as
46585,ita,as
46586,buja,as
46587,boro,as
46588,muskil,as
46589,may,en
46590,month,en
46591,aile,as
46592,sab,as
46593,clear,en
46594,oibo,as
46595,d,as
46596,johny,as
46597,gutei,as
46598,rati,as
46599,bike,en
46600,loi,as
46601,ghurar,as
46602,plan,en
46603,tumi,as
46604,pogo,as
46605,sua,as
46606,jua,as
46607,chota,as
46608,bheem,as
46609,suar,as
46610,boyokh,as
46611,tumar,as
46612,modi,as
46613,mrileu,as
46614,bhart,as
46615,khn,as
46616,ake,as
46617,thakib,as
46618,rofl,en
46619,v,as
46620,bihar,ne
46621,ot,as
46622,bjp,ne
46623,r,as
46624,meeting,en
46625,ot,as
46626,lakh,en
46627,lakh,en
46628,manuh,as
46629,hoisil,as
46630,kintu,as
46631,evm,en
46632,machine,en
46633,khali,as
46634,hahaha,as
46635,modi,as
46636,a,en
46637,manuhok,as
46638,g,as
46639,dore,as
46640,thogise,as
46641,manuhau,as
46642,atia,as
46643,bjp,ne
46644,k,as
46645,thogi,as
46646,ase,as
46647,b,as
46648,bhuyan,as
46649,apuni,as
46650,kyse,as
46651,j,as
46652,kyse,as
46653,gyanik,as
46654,he,as
46655,sit,en
46656,dibo,as
46657,dn,en
46658,ji,as
46659,sakole,as
46660,to,en
46661,ly,en
46662,pass,en
46663,krise,as
46664,teoluk,as
46665,gayni,as
46666,nhy,en
46667,nki,as
46668,ru,as
46669,ganyine,as
46670,j,as
46671,college,en
46672,t,as
46673,pohibo,as
46674,km,en
46675,sakole,as
46676,nhy,as
46677,bli,as
46678,kyse,as
46679,dn,en
46680,sikhya,en
46681,luv,en
46682,kriboly,as
46683,schol,en
46684,cllge,en
46685,dse,as
46686,ne,as
46687,gyanik,as
46688,gyan,as
46689,dboly,en
46690,dse,as
46691,sir,en
46692,take,en
46693,appropriate,en
46694,action,en
46695,against,en
46696,the,en
46697,culprit,en
46698,those,en
46699,who,en
46700,r,as
46701,involved,en
46702,in,en
46703,the,en
46704,destruction,en
46705,of,en
46706,hindu,en
46707,temple,en
46708,in,en
46709,sapor,as
46710,bhai,as
46711,verify,en
46712,koria,as
46713,rakhi,as
46714,deu,as
46715,na,as
46716,bhal,as
46717,kam,as
46718,eta,as
46719,kari,as
46720,ache,en
46721,amar,as
46722,officer,en
46723,logote,as
46724,baki,as
46725,sohojogi,as
46726,sokol,as
46727,kintu,as
46728,kamto,as
46729,jate,as
46730,shuddha,as
46731,hoy,as
46732,kono,as
46733,bideshi,as
46734,jate,as
46735,thai,as
46736,napay,as
46737,mrinal,as
46738,da,as
46739,hobo,as
46740,tumar,as
46741,asha,as
46742,hunkale,as
46743,purna,as
46744,hobo,as
46745,ola,as
46746,bike,en
46747,is,en
46748,also,en
46749,der,as
46750,kio,as
46751,ai,as
46752,khbr,as
46753,to,en
46754,main,en
46755,source,en
46756,to,en
46757,ko,as
46758,aru,as
46759,kune,as
46760,kole,as
46761,shortly,en
46762,add,en
46763,dibo,as
46764,buli,as
46765,aru,as
46766,ata,as
46767,katha,as
46768,kimanbar,as
46769,nu,as
46770,ata,as
46771,vittihin,as
46772,khbre,as
46773,dekhi,as
46774,thakim,as
46775,johnyblaze,as
46776,hehehehehe,as
46777,naah,as
46778,chill,en
46779,p,en
46780,oile,as
46781,u,en
46782,amrar,as
46783,oi,as
46784,jaibo,as
46785,ita,as
46786,nai,as
46787,to,en
46788,ct,en
46789,oite,as
46790,pare,as
46791,jara,as
46792,chakri,as
46793,korer,as
46794,bt,en
46795,tarar,as
46796,d,as
46797,ld,en
46798,nai,as
46799,jar,as
46800,lagi,as
46801,r,as
46802,permanent,en
46803,or,as
46804,na,as
46805,is,en
46806,self,en
46807,attested,en
46808,documentary,en
46809,proof,en
46810,of,en
46811,relationship,en
46812,from,en
46813,list,en
46814,b,as
46815,referred,en
46816,to,en
46817,the,en
46818,q,en
46819,d,as
46820,q,en
46821,d,as
46822,and,en
46823,q,en
46824,d,as
46825,of,en
46826,hard,en
46827,copy,en
46828,why,en
46829,is,en
46830,q,en
46831,b,as
46832,repeating,en
46833,at,en
46834,the,en
46835,legacy,en
46836,details,en
46837,tab,as
46838,of,en
46839,online,en
46840,application,en
46841,form,en
46842,please,en
46843,explain,en
46844,nrc,ne
46845,assam,ne
46846,sabada,as
46847,i,en
46848,m,as
46849,so,en
46850,happy,en
46851,u,en
46852,visited,en
46853,ur,en
46854,own,en
46855,village,en
46856,i,en
46857,e,as
46858,muluk,as
46859,goan,as
46860,but,en
46861,u,en
46862,don,as
46863,t,as
46864,forget,en
46865,in,en
46866,ur,en
46867,village,en
46868,being,en
46869,carried,en
46870,out,en
46871,in,en
